,org:resource,lifecycle:transition_start,concept:name,time:timestamp_start,case:REG_DATE_start,case:concept:name,case:AMOUNT_REQ_start,lifecycle:transition_complete,time:timestamp_complete,case:REG_DATE_complete,case:AMOUNT_REQ_complete,duration,duration_seconds
460059,10609,START,W_Nabellen offertes,2012-01-05 12:21:32.881000+00:00,2012-01-05 12:07:04.109000+00:00,198253,7500,COMPLETE,2012-01-05 12:21:46.024000+00:00,2012-01-05 12:07:04.109000+00:00,7500,0 days 00:00:13.143000,13
462404,10609,START,W_Nabellen offertes,2012-01-05 14:49:01.718000+00:00,2012-01-05 14:45:52.825000+00:00,198322,5000,COMPLETE,2012-01-05 14:49:13.372000+00:00,2012-01-05 14:45:52.825000+00:00,5000,0 days 00:00:11.654000,11
513196,10609,START,W_Nabellen offertes,2012-01-16 13:44:01.857000+00:00,2012-01-16 13:39:54.232000+00:00,201313,6000,COMPLETE,2012-01-16 13:44:38.045000+00:00,2012-01-16 13:39:54.232000+00:00,6000,0 days 00:00:36.188000,36
480676,10609,START,W_Nabellen offertes,2012-01-18 09:39:45.986000+00:00,2012-01-09 17:44:18.199000+00:00,199348,6000,COMPLETE,2012-01-18 09:40:03.511000+00:00,2012-01-09 17:44:18.199000+00:00,6000,0 days 00:00:17.525000,17
553581,10609,START,W_Nabellen offertes,2012-01-24 10:43:22.476000+00:00,2012-01-24 10:34:14.941000+00:00,203501,6000,COMPLETE,2012-01-24 10:43:42.715000+00:00,2012-01-24 10:34:14.941000+00:00,6000,0 days 00:00:20.239000,20
554569,10609,START,W_Nabellen offertes,2012-01-24 12:04:41.809000+00:00,2012-01-24 12:00:21.212000+00:00,203537,10000,COMPLETE,2012-01-24 12:08:14.629000+00:00,2012-01-24 12:00:21.212000+00:00,10000,0 days 00:03:32.820000,212
520351,10609,START,W_Nabellen offertes,2012-01-26 07:57:40.584000+00:00,2012-01-17 13:54:47.228000+00:00,201695,15000,COMPLETE,2012-01-26 07:57:59.511000+00:00,2012-01-17 13:54:47.228000+00:00,15000,0 days 00:00:18.927000,18
550894,10609,START,W_Nabellen offertes,2012-01-31 08:11:09.904000+00:00,2012-01-23 20:11:30.246000+00:00,203365,8000,COMPLETE,2012-01-31 08:11:25.265000+00:00,2012-01-23 20:11:30.246000+00:00,8000,0 days 00:00:15.361000,15
520547,10609,START,W_Nabellen offertes,2012-02-02 18:19:31.624000+00:00,2012-01-17 14:20:44.588000+00:00,201704,6500,COMPLETE,2012-02-02 18:19:52.870000+00:00,2012-01-17 14:20:44.588000+00:00,6500,0 days 00:00:21.246000,21
568963,10609,START,W_Nabellen offertes,2012-02-07 08:06:18.423000+00:00,2012-01-27 09:16:30.817000+00:00,204382,8250,COMPLETE,2012-02-07 08:06:30.762000+00:00,2012-01-27 09:16:30.817000+00:00,8250,0 days 00:00:12.339000,12
541990,10609,START,W_Nabellen offertes,2012-02-08 09:20:24.547000+00:00,2012-01-22 11:13:35.579000+00:00,202944,13500,COMPLETE,2012-02-08 09:20:43.881000+00:00,2012-01-22 11:13:35.579000+00:00,13500,0 days 00:00:19.334000,19
570547,10609,START,W_Nabellen offertes,2012-02-09 16:15:50.575000+00:00,2012-01-27 16:13:16.004000+00:00,204475,10000,COMPLETE,2012-02-09 16:16:02.139000+00:00,2012-01-27 16:13:16.004000+00:00,10000,0 days 00:00:11.564000,11
583181,10609,START,W_Nabellen offertes,2012-02-10 11:16:43.142000+00:00,2012-01-30 20:38:05.453000+00:00,205122,8000,COMPLETE,2012-02-10 11:19:29+00:00,2012-01-30 20:38:05.453000+00:00,8000,0 days 00:02:45.858000,165
656039,10609,START,W_Nabellen offertes,2012-02-20 09:42:21.014000+00:00,2012-02-14 13:21:28.197000+00:00,209287,15000,COMPLETE,2012-02-20 09:42:47.213000+00:00,2012-02-14 13:21:28.197000+00:00,15000,0 days 00:00:26.199000,26
580669,10609,START,W_Nabellen offertes,2012-02-20 09:44:36.413000+00:00,2012-01-30 10:35:24.986000+00:00,204924,7500,COMPLETE,2012-02-20 09:44:50.050000+00:00,2012-01-30 10:35:24.986000+00:00,7500,0 days 00:00:13.637000,13
581349,10609,START,W_Nabellen offertes,2012-02-20 09:46:50.077000+00:00,2012-01-30 11:57:10.426000+00:00,204969,5000,COMPLETE,2012-02-20 09:47:03.117000+00:00,2012-01-30 11:57:10.426000+00:00,5000,0 days 00:00:13.040000,13
651317,10609,START,W_Nabellen offertes,2012-02-20 09:48:08.350000+00:00,2012-02-13 16:55:22.755000+00:00,208958,15000,COMPLETE,2012-02-20 09:48:20.974000+00:00,2012-02-13 16:55:22.755000+00:00,15000,0 days 00:00:12.624000,12
592691,10609,START,W_Nabellen offertes,2012-02-20 09:52:52.653000+00:00,2012-02-01 12:58:40.677000+00:00,205583,15000,COMPLETE,2012-02-20 09:53:19.807000+00:00,2012-02-01 12:58:40.677000+00:00,15000,0 days 00:00:27.154000,27
543268,10609,START,W_Nabellen offertes,2012-02-20 09:53:48.255000+00:00,2012-01-22 15:05:27.522000+00:00,203016,8000,COMPLETE,2012-02-20 09:54:05.320000+00:00,2012-01-22 15:05:27.522000+00:00,8000,0 days 00:00:17.065000,17
627117,10609,START,W_Nabellen offertes,2012-02-20 09:57:35.518000+00:00,2012-02-08 14:41:46.505000+00:00,207470,10000,COMPLETE,2012-02-20 09:57:49.581000+00:00,2012-02-08 14:41:46.505000+00:00,10000,0 days 00:00:14.063000,14
650219,10609,START,W_Nabellen offertes,2012-02-20 09:58:43.371000+00:00,2012-02-13 15:00:11.318000+00:00,208871,5000,COMPLETE,2012-02-20 09:59:05.380000+00:00,2012-02-13 15:00:11.318000+00:00,5000,0 days 00:00:22.009000,22
483853,10609,START,W_Nabellen offertes,2012-02-20 10:02:52.356000+00:00,2012-01-10 13:02:47.034000+00:00,199570,15000,COMPLETE,2012-02-20 10:03:30.772000+00:00,2012-01-10 13:02:47.034000+00:00,15000,0 days 00:00:38.416000,38
655703,10609,START,W_Nabellen offertes,2012-02-20 10:05:39.700000+00:00,2012-02-14 12:05:58.866000+00:00,209260,11000,COMPLETE,2012-02-20 10:05:56.550000+00:00,2012-02-14 12:05:58.866000+00:00,11000,0 days 00:00:16.850000,16
632477,10609,START,W_Nabellen offertes,2012-02-20 10:08:44.745000+00:00,2012-02-09 13:58:35.042000+00:00,207825,30000,COMPLETE,2012-02-20 10:11:03.327000+00:00,2012-02-09 13:58:35.042000+00:00,30000,0 days 00:02:18.582000,138
642518,10609,START,W_Nabellen offertes,2012-02-20 10:11:26.695000+00:00,2012-02-11 14:25:31.563000+00:00,208418,15000,COMPLETE,2012-02-20 10:12:02.074000+00:00,2012-02-11 14:25:31.563000+00:00,15000,0 days 00:00:35.379000,35
626004,10609,START,W_Nabellen offertes,2012-02-20 10:12:44.794000+00:00,2012-02-08 10:53:07.053000+00:00,207392,5000,COMPLETE,2012-02-20 10:13:09.094000+00:00,2012-02-08 10:53:07.053000+00:00,5000,0 days 00:00:24.300000,24
655987,10609,START,W_Nabellen offertes,2012-02-20 10:15:59.241000+00:00,2012-02-14 13:21:05.826000+00:00,209284,50000,COMPLETE,2012-02-20 10:16:14.767000+00:00,2012-02-14 13:21:05.826000+00:00,50000,0 days 00:00:15.526000,15
609234,10609,START,W_Nabellen offertes,2012-02-20 10:17:05.521000+00:00,2012-02-04 08:50:07.936000+00:00,206408,12500,COMPLETE,2012-02-20 10:17:29.925000+00:00,2012-02-04 08:50:07.936000+00:00,12500,0 days 00:00:24.404000,24
626270,10609,START,W_Nabellen offertes,2012-02-20 10:18:16.513000+00:00,2012-02-08 12:12:53.528000+00:00,207413,10800,COMPLETE,2012-02-20 10:18:55.596000+00:00,2012-02-08 12:12:53.528000+00:00,10800,0 days 00:00:39.083000,39
634186,10609,START,W_Nabellen offertes,2012-02-20 10:21:38.167000+00:00,2012-02-09 18:52:21.721000+00:00,207912,11000,COMPLETE,2012-02-20 10:22:29.011000+00:00,2012-02-09 18:52:21.721000+00:00,11000,0 days 00:00:50.844000,50
646560,10609,START,W_Nabellen offertes,2012-02-20 10:23:07.668000+00:00,2012-02-12 17:26:18.059000+00:00,208613,4000,COMPLETE,2012-02-20 10:23:59.705000+00:00,2012-02-12 17:26:18.059000+00:00,4000,0 days 00:00:52.037000,52
654614,10609,START,W_Nabellen offertes,2012-02-20 10:26:02.318000+00:00,2012-02-13 22:05:45.523000+00:00,209138,28000,COMPLETE,2012-02-20 10:26:15.331000+00:00,2012-02-13 22:05:45.523000+00:00,28000,0 days 00:00:13.013000,13
674873,10609,START,W_Nabellen offertes,2012-02-21 12:09:06.675000+00:00,2012-02-18 11:24:07.898000+00:00,210572,34000,COMPLETE,2012-02-21 12:09:17.246000+00:00,2012-02-18 11:24:07.898000+00:00,34000,0 days 00:00:10.571000,10
725344,10609,START,W_Nabellen offertes,2012-02-29 11:56:17.609000+00:00,2012-02-29 11:50:16.222000+00:00,214046,10000,COMPLETE,2012-02-29 11:56:29.178000+00:00,2012-02-29 11:50:16.222000+00:00,10000,0 days 00:00:11.569000,11
556774,10609,START,W_Nabellen offertes,2012-03-06 07:52:43.508000+00:00,2012-01-24 19:27:07.191000+00:00,203711,7000,COMPLETE,2012-03-06 07:52:57.139000+00:00,2012-01-24 19:27:07.191000+00:00,7000,0 days 00:00:13.631000,13
22440,10609,START,W_Valideren aanvraag,2011-10-05 09:32:16.580000+00:00,2011-10-05 09:27:11.793000+00:00,174602,6000,COMPLETE,2011-10-05 10:36:36.114000+00:00,2011-10-05 09:27:11.793000+00:00,6000,0 days 01:04:19.534000,3859
8195,10609,START,W_Valideren aanvraag,2011-10-10 08:50:08.038000+00:00,2011-10-03 12:10:17.984000+00:00,174042,7500,COMPLETE,2011-10-10 09:31:57.150000+00:00,2011-10-03 12:10:17.984000+00:00,7500,0 days 00:41:49.112000,2509
911,10609,START,W_Valideren aanvraag,2011-10-10 09:32:46.394000+00:00,2011-10-01 11:07:34.279000+00:00,173721,9000,COMPLETE,2011-10-10 10:06:09.471000+00:00,2011-10-01 11:07:34.279000+00:00,9000,0 days 00:33:23.077000,2003
8227,10609,START,W_Valideren aanvraag,2011-10-10 13:16:58.598000+00:00,2011-10-03 12:10:17.984000+00:00,174042,7500,COMPLETE,2011-10-10 13:22:16.888000+00:00,2011-10-03 12:10:17.984000+00:00,7500,0 days 00:05:18.290000,318
3284,10609,START,W_Valideren aanvraag,2011-10-10 14:04:54.249000+00:00,2011-10-01 19:14:15.425000+00:00,173790,5000,COMPLETE,2011-10-10 14:22:43.539000+00:00,2011-10-01 19:14:15.425000+00:00,5000,0 days 00:17:49.290000,1069
3968,10609,START,W_Valideren aanvraag,2011-10-11 09:00:57.125000+00:00,2011-10-02 00:57:28.742000+00:00,173817,7000,COMPLETE,2011-10-11 09:15:48.288000+00:00,2011-10-02 00:57:28.742000+00:00,7000,0 days 00:14:51.163000,891
19121,10609,START,W_Valideren aanvraag,2011-10-11 13:52:20.461000+00:00,2011-10-04 16:11:46.449000+00:00,174448,8500,COMPLETE,2011-10-11 14:23:41.851000+00:00,2011-10-04 16:11:46.449000+00:00,8500,0 days 00:31:21.390000,1881
19131,10609,START,W_Valideren aanvraag,2011-10-11 14:42:18.369000+00:00,2011-10-04 16:11:46.449000+00:00,174448,8500,COMPLETE,2011-10-11 14:54:10.835000+00:00,2011-10-04 16:11:46.449000+00:00,8500,0 days 00:11:52.466000,712
8283,10609,START,W_Valideren aanvraag,2011-10-11 16:02:49.719000+00:00,2011-10-03 12:10:17.984000+00:00,174042,7500,COMPLETE,2011-10-11 16:43:18.224000+00:00,2011-10-03 12:10:17.984000+00:00,7500,0 days 00:40:28.505000,2428
17505,10609,START,W_Valideren aanvraag,2011-10-13 08:38:49.205000+00:00,2011-10-04 13:48:21.435000+00:00,174394,10000,COMPLETE,2011-10-13 08:48:10.389000+00:00,2011-10-04 13:48:21.435000+00:00,10000,0 days 00:09:21.184000,561
12755,10609,START,W_Valideren aanvraag,2011-10-13 08:48:19.321000+00:00,2011-10-03 18:22:09.146000+00:00,174168,7897,COMPLETE,2011-10-13 09:14:26.193000+00:00,2011-10-03 18:22:09.146000+00:00,7897,0 days 00:26:06.872000,1566
7335,10609,START,W_Valideren aanvraag,2011-10-13 09:14:57.790000+00:00,2011-10-03 11:00:00.545000+00:00,174009,7000,COMPLETE,2011-10-13 09:35:30.287000+00:00,2011-10-03 11:00:00.545000+00:00,7000,0 days 00:20:32.497000,1232
32817,10609,START,W_Valideren aanvraag,2011-10-13 09:36:29.779000+00:00,2011-10-06 11:43:10.665000+00:00,175018,10000,COMPLETE,2011-10-13 09:57:14.062000+00:00,2011-10-06 11:43:10.665000+00:00,10000,0 days 00:20:44.283000,1244
6933,10609,START,W_Valideren aanvraag,2011-10-13 09:58:24.789000+00:00,2011-10-03 09:34:18.390000+00:00,173985,5800,COMPLETE,2011-10-13 10:26:10.171000+00:00,2011-10-03 09:34:18.390000+00:00,5800,0 days 00:27:45.382000,1665
12808,10609,START,W_Valideren aanvraag,2011-10-13 12:07:23.473000+00:00,2011-10-03 18:22:09.146000+00:00,174168,7897,COMPLETE,2011-10-13 12:12:52.678000+00:00,2011-10-03 18:22:09.146000+00:00,7897,0 days 00:05:29.205000,329
12822,10609,START,W_Valideren aanvraag,2011-10-13 12:46:53.137000+00:00,2011-10-03 18:22:09.146000+00:00,174168,7897,COMPLETE,2011-10-13 12:50:53.819000+00:00,2011-10-03 18:22:09.146000+00:00,7897,0 days 00:04:00.682000,240
1551,10609,START,W_Valideren aanvraag,2011-10-13 12:56:47.536000+00:00,2011-10-01 13:12:58.663000+00:00,173739,10000,COMPLETE,2011-10-13 13:12:26.149000+00:00,2011-10-01 13:12:58.663000+00:00,10000,0 days 00:15:38.613000,938
15514,10609,START,W_Valideren aanvraag,2011-10-13 13:14:00.927000+00:00,2011-10-04 06:38:49.114000+00:00,174319,5000,COMPLETE,2011-10-13 13:31:50.122000+00:00,2011-10-04 06:38:49.114000+00:00,5000,0 days 00:17:49.195000,1069
15524,10609,START,W_Valideren aanvraag,2011-10-13 13:32:07.126000+00:00,2011-10-04 06:38:49.114000+00:00,174319,5000,COMPLETE,2011-10-13 13:32:15.596000+00:00,2011-10-04 06:38:49.114000+00:00,5000,0 days 00:00:08.470000,8
11338,10609,START,W_Valideren aanvraag,2011-10-13 15:17:34.161000+00:00,2011-10-03 16:37:06.797000+00:00,174132,5000,COMPLETE,2011-10-13 15:53:36.135000+00:00,2011-10-03 16:37:06.797000+00:00,5000,0 days 00:36:01.974000,2161
22485,10609,START,W_Valideren aanvraag,2011-10-18 07:45:39.920000+00:00,2011-10-05 09:29:05.549000+00:00,174605,10000,COMPLETE,2011-10-18 08:17:25.624000+00:00,2011-10-05 09:29:05.549000+00:00,10000,0 days 00:31:45.704000,1905
31897,10609,START,W_Valideren aanvraag,2011-10-18 08:18:44.622000+00:00,2011-10-05 23:11:56.411000+00:00,174962,5500,COMPLETE,2011-10-18 08:32:29.949000+00:00,2011-10-05 23:11:56.411000+00:00,5500,0 days 00:13:45.327000,825
31911,10609,START,W_Valideren aanvraag,2011-10-18 08:32:42.812000+00:00,2011-10-05 23:11:56.411000+00:00,174962,5500,COMPLETE,2011-10-18 08:42:41.550000+00:00,2011-10-05 23:11:56.411000+00:00,5500,0 days 00:09:58.738000,598
26430,10609,START,W_Valideren aanvraag,2011-10-18 08:43:41.461000+00:00,2011-10-05 15:26:32.310000+00:00,174785,8500,COMPLETE,2011-10-18 09:01:55.471000+00:00,2011-10-05 15:26:32.310000+00:00,8500,0 days 00:18:14.010000,1094
49275,10609,START,W_Valideren aanvraag,2011-10-18 09:08:32.728000+00:00,2011-10-10 09:02:00.922000+00:00,175859,10000,COMPLETE,2011-10-18 09:41:04.784000+00:00,2011-10-10 09:02:00.922000+00:00,10000,0 days 00:32:32.056000,1952
3340,10609,START,W_Valideren aanvraag,2011-10-18 09:43:45.503000+00:00,2011-10-01 19:32:46.330000+00:00,173793,6000,COMPLETE,2011-10-18 10:17:36.555000+00:00,2011-10-01 19:32:46.330000+00:00,6000,0 days 00:33:51.052000,2031
31931,10609,START,W_Valideren aanvraag,2011-10-18 10:19:41.591000+00:00,2011-10-05 23:11:56.411000+00:00,174962,5500,COMPLETE,2011-10-18 10:34:41+00:00,2011-10-05 23:11:56.411000+00:00,5500,0 days 00:14:59.409000,899
43866,10609,START,W_Valideren aanvraag,2011-10-18 10:36:31.222000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,COMPLETE,2011-10-18 10:59:37.591000+00:00,2011-10-08 11:41:31.940000+00:00,10000,0 days 00:23:06.369000,1386
3360,10609,START,W_Valideren aanvraag,2011-10-18 10:59:47.877000+00:00,2011-10-01 19:32:46.330000+00:00,173793,6000,COMPLETE,2011-10-18 11:18:19.884000+00:00,2011-10-01 19:32:46.330000+00:00,6000,0 days 00:18:32.007000,1112
3374,10609,START,W_Valideren aanvraag,2011-10-18 11:20:27.801000+00:00,2011-10-01 19:32:46.330000+00:00,173793,6000,COMPLETE,2011-10-18 11:25:11.815000+00:00,2011-10-01 19:32:46.330000+00:00,6000,0 days 00:04:44.014000,284
49303,10609,START,W_Valideren aanvraag,2011-10-18 12:01:26.226000+00:00,2011-10-10 09:02:00.922000+00:00,175859,10000,COMPLETE,2011-10-18 12:21:19.576000+00:00,2011-10-10 09:02:00.922000+00:00,10000,0 days 00:19:53.350000,1193
39313,10609,START,W_Valideren aanvraag,2011-10-18 13:59:56.943000+00:00,2011-10-07 12:11:59.374000+00:00,175311,9000,COMPLETE,2011-10-18 14:13:34.357000+00:00,2011-10-07 12:11:59.374000+00:00,9000,0 days 00:13:37.414000,817
39335,10609,START,W_Valideren aanvraag,2011-10-18 14:13:37.540000+00:00,2011-10-07 12:11:59.374000+00:00,175311,9000,COMPLETE,2011-10-18 14:23:56.996000+00:00,2011-10-07 12:11:59.374000+00:00,9000,0 days 00:10:19.456000,619
6243,10609,START,W_Valideren aanvraag,2011-10-19 08:12:25.467000+00:00,2011-10-02 23:15:19.164000+00:00,173955,10000,COMPLETE,2011-10-19 08:15:38.672000+00:00,2011-10-02 23:15:19.164000+00:00,10000,0 days 00:03:13.205000,193
51599,10609,START,W_Valideren aanvraag,2011-10-19 08:16:11.176000+00:00,2011-10-10 20:07:49.825000+00:00,176051,10000,COMPLETE,2011-10-19 08:46:55.759000+00:00,2011-10-10 20:07:49.825000+00:00,10000,0 days 00:30:44.583000,1844
39403,10609,START,W_Valideren aanvraag,2011-10-19 08:47:07.238000+00:00,2011-10-07 12:11:59.374000+00:00,175311,9000,COMPLETE,2011-10-19 08:52:06.377000+00:00,2011-10-07 12:11:59.374000+00:00,9000,0 days 00:04:59.139000,299
39425,10609,START,W_Valideren aanvraag,2011-10-19 08:52:12.265000+00:00,2011-10-07 12:11:59.374000+00:00,175311,9000,COMPLETE,2011-10-19 09:02:17.077000+00:00,2011-10-07 12:11:59.374000+00:00,9000,0 days 00:10:04.812000,604
46284,10609,START,W_Valideren aanvraag,2011-10-19 09:05:56.667000+00:00,2011-10-09 11:39:33.101000+00:00,175684,5000,COMPLETE,2011-10-19 09:25:46.495000+00:00,2011-10-09 11:39:33.101000+00:00,5000,0 days 00:19:49.828000,1189
48940,10609,START,W_Valideren aanvraag,2011-10-19 09:28:25.720000+00:00,2011-10-09 22:10:12.060000+00:00,175822,7500,COMPLETE,2011-10-19 09:32:51.093000+00:00,2011-10-09 22:10:12.060000+00:00,7500,0 days 00:04:25.373000,265
48954,10609,START,W_Valideren aanvraag,2011-10-19 09:33:42.146000+00:00,2011-10-09 22:10:12.060000+00:00,175822,7500,COMPLETE,2011-10-19 09:58:04.910000+00:00,2011-10-09 22:10:12.060000+00:00,7500,0 days 00:24:22.764000,1462
43907,10609,START,W_Valideren aanvraag,2011-10-19 11:28:48.999000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,COMPLETE,2011-10-19 11:30:05.873000+00:00,2011-10-08 11:41:31.940000+00:00,10000,0 days 00:01:16.874000,76
43923,10609,START,W_Valideren aanvraag,2011-10-19 11:30:23.234000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,COMPLETE,2011-10-19 12:01:35.039000+00:00,2011-10-08 11:41:31.940000+00:00,10000,0 days 00:31:11.805000,1871
39059,10609,START,W_Valideren aanvraag,2011-10-19 12:27:12.028000+00:00,2011-10-07 11:31:57.922000+00:00,175293,7800,COMPLETE,2011-10-19 12:56:28.037000+00:00,2011-10-07 11:31:57.922000+00:00,7800,0 days 00:29:16.009000,1756
2498,10609,START,W_Valideren aanvraag,2011-10-19 13:00:27.932000+00:00,2011-10-01 19:05:56.897000+00:00,173784,5000,COMPLETE,2011-10-19 13:25:05.644000+00:00,2011-10-01 19:05:56.897000+00:00,5000,0 days 00:24:37.712000,1477
35850,10609,START,W_Valideren aanvraag,2011-10-19 13:26:33.841000+00:00,2011-10-06 19:29:14.524000+00:00,175147,10000,COMPLETE,2011-10-19 14:16:58.100000+00:00,2011-10-06 19:29:14.524000+00:00,10000,0 days 00:50:24.259000,3024
35864,10609,START,W_Valideren aanvraag,2011-10-19 14:20:52.768000+00:00,2011-10-06 19:29:14.524000+00:00,175147,10000,COMPLETE,2011-10-19 14:32:55.135000+00:00,2011-10-06 19:29:14.524000+00:00,10000,0 days 00:12:02.367000,722
51497,10609,START,W_Valideren aanvraag,2011-10-19 14:57:08.975000+00:00,2011-10-10 20:07:01.824000+00:00,176048,10000,COMPLETE,2011-10-19 15:24:09.933000+00:00,2011-10-10 20:07:01.824000+00:00,10000,0 days 00:27:00.958000,1620
39519,10609,START,W_Valideren aanvraag,2011-10-19 15:24:51.511000+00:00,2011-10-07 12:11:59.374000+00:00,175311,9000,COMPLETE,2011-10-19 15:49:35.196000+00:00,2011-10-07 12:11:59.374000+00:00,9000,0 days 00:24:43.685000,1483
48982,10609,START,W_Valideren aanvraag,2011-10-20 07:51:27.591000+00:00,2011-10-09 22:10:12.060000+00:00,175822,7500,COMPLETE,2011-10-20 08:29:25.128000+00:00,2011-10-09 22:10:12.060000+00:00,7500,0 days 00:37:57.537000,2277
61767,10609,START,W_Valideren aanvraag,2011-10-20 08:29:38.304000+00:00,2011-10-12 16:00:36.062000+00:00,176488,5000,COMPLETE,2011-10-20 08:47:16.487000+00:00,2011-10-12 16:00:36.062000+00:00,5000,0 days 00:17:38.183000,1058
17931,10609,START,W_Valideren aanvraag,2011-10-20 08:59:53.729000+00:00,2011-10-04 13:49:31.787000+00:00,174397,20000,COMPLETE,2011-10-20 09:03:58.930000+00:00,2011-10-04 13:49:31.787000+00:00,20000,0 days 00:04:05.201000,245
39278,10609,START,W_Valideren aanvraag,2011-10-20 09:05:23.054000+00:00,2011-10-07 11:49:06.980000+00:00,175305,9800,COMPLETE,2011-10-20 09:24:30.293000+00:00,2011-10-07 11:49:06.980000+00:00,9800,0 days 00:19:07.239000,1147
68704,10609,START,W_Valideren aanvraag,2011-10-20 09:25:42.492000+00:00,2011-10-13 19:12:16.283000+00:00,176792,8500,COMPLETE,2011-10-20 09:49:59.996000+00:00,2011-10-13 19:12:16.283000+00:00,8500,0 days 00:24:17.504000,1457
48870,10609,START,W_Valideren aanvraag,2011-10-20 09:52:47.742000+00:00,2011-10-09 21:12:40.068000+00:00,175813,5000,COMPLETE,2011-10-20 10:00:33.178000+00:00,2011-10-09 21:12:40.068000+00:00,5000,0 days 00:07:45.436000,465
39725,10609,START,W_Valideren aanvraag,2011-10-20 10:20:14.710000+00:00,2011-10-07 12:52:46.707000+00:00,175323,6000,COMPLETE,2011-10-20 10:38:54.312000+00:00,2011-10-07 12:52:46.707000+00:00,6000,0 days 00:18:39.602000,1119
40161,10609,START,W_Valideren aanvraag,2011-10-20 10:39:46.338000+00:00,2011-10-07 13:55:01.268000+00:00,175335,5000,COMPLETE,2011-10-20 11:17:47.416000+00:00,2011-10-07 13:55:01.268000+00:00,5000,0 days 00:38:01.078000,2281
68727,10609,START,W_Valideren aanvraag,2011-10-20 11:18:36.244000+00:00,2011-10-13 19:12:16.283000+00:00,176792,8500,COMPLETE,2011-10-20 11:22:17.501000+00:00,2011-10-13 19:12:16.283000+00:00,8500,0 days 00:03:41.257000,221
26463,10609,START,W_Valideren aanvraag,2011-10-20 11:22:28.938000+00:00,2011-10-05 15:26:32.310000+00:00,174785,8500,COMPLETE,2011-10-20 11:30:22.874000+00:00,2011-10-05 15:26:32.310000+00:00,8500,0 days 00:07:53.936000,473
59750,10609,START,W_Valideren aanvraag,2011-10-20 11:34:31.472000+00:00,2011-10-12 10:39:37.286000+00:00,176389,10000,COMPLETE,2011-10-20 12:14:22.596000+00:00,2011-10-12 10:39:37.286000+00:00,10000,0 days 00:39:51.124000,2391
68741,10609,START,W_Valideren aanvraag,2011-10-20 13:05:51.042000+00:00,2011-10-13 19:12:16.283000+00:00,176792,8500,COMPLETE,2011-10-20 13:15:45.548000+00:00,2011-10-13 19:12:16.283000+00:00,8500,0 days 00:09:54.506000,594
