,concept:name,lifecycle:transition_start,time:timestamp_start,org:resource,case:concept:name,lifecycle:transition_complete,time:timestamp_complete,duration,duration_seconds,duration_sampled,seconds_in_day,1,Clark,Jane,Joe,Karsten,DIAGNOSIS,REPAIR
387,DIAGNOSIS,START,2020-05-15 03:47:03.524016+00:00,1,129,COMPLETE,2020-05-15 04:52:37.493460+00:00,0 days 01:05:33.969444,3933,3774,13623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,REPAIR,START,2020-05-15 04:52:37.493460+00:00,Clark,129,COMPLETE,2020-05-15 08:02:47.728260+00:00,0 days 03:10:10.234800,11410,13206,17557,1.0,0.0,0.0,0.0,0.0,1.0,0.0
389,QUALITY_CONTROL,START,2020-05-15 08:02:47.728260+00:00,Clark,129,COMPLETE,2020-05-15 09:54:50.311958+00:00,0 days 01:52:02.583698,6722,6694,28967,1.0,1.0,0.0,0.0,0.0,1.0,1.0
390,DIAGNOSIS,START,2020-05-16 16:42:36.766769+00:00,Joe,130,COMPLETE,2020-05-16 17:41:25.900905+00:00,0 days 00:58:49.134136,3529,4377,60156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,REPAIR,START,2020-05-16 17:41:25.900905+00:00,1,130,COMPLETE,2020-05-17 02:30:39.194797+00:00,0 days 08:49:13.293892,31753,18632,63685,0.0,0.0,0.0,1.0,0.0,1.0,0.0
392,QUALITY_CONTROL,START,2020-05-17 02:30:39.194797+00:00,Karsten,130,COMPLETE,2020-05-17 05:41:59.667122+00:00,0 days 03:11:20.472325,11480,12008,9039,1.0,0.0,0.0,1.0,0.0,1.0,1.0
393,DIAGNOSIS,START,2020-05-17 17:22:27.152632+00:00,Joe,131,COMPLETE,2020-05-17 18:19:09.030384+00:00,0 days 00:56:41.877752,3401,2553,62547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,REPAIR,START,2020-05-17 18:19:09.030384+00:00,Clark,131,COMPLETE,2020-05-17 22:55:04.661232+00:00,0 days 04:35:55.630848,16555,13202,65949,0.0,0.0,0.0,1.0,0.0,1.0,0.0
395,QUALITY_CONTROL,START,2020-05-17 22:55:04.661232+00:00,Joe,131,COMPLETE,2020-05-18 01:15:58.549422+00:00,0 days 02:20:53.888190,8453,11095,82504,0.0,1.0,0.0,1.0,0.0,1.0,1.0
396,DIAGNOSIS,START,2020-05-19 06:56:31.885742+00:00,1,132,COMPLETE,2020-05-19 07:51:10.474815+00:00,0 days 00:54:38.589073,3278,3788,24991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,REPAIR,START,2020-05-19 07:51:10.474815+00:00,Joe,132,COMPLETE,2020-05-19 14:19:24.332040+00:00,0 days 06:28:13.857225,23293,18681,28270,1.0,0.0,0.0,0.0,0.0,1.0,0.0
398,QUALITY_CONTROL,START,2020-05-19 14:19:24.332040+00:00,Karsten,132,COMPLETE,2020-05-19 17:06:40.563954+00:00,0 days 02:47:16.231914,10036,11728,51564,1.0,0.0,0.0,1.0,0.0,1.0,1.0
399,DIAGNOSIS,START,2020-05-19 22:59:37.178459+00:00,1,133,COMPLETE,2020-05-20 00:06:03.176411+00:00,0 days 01:06:25.997952,3985,2977,82777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,REPAIR,START,2020-05-20 00:06:03.176411+00:00,Clark,133,COMPLETE,2020-05-20 03:16:50.241692+00:00,0 days 03:10:47.065281,11447,26253,363,1.0,0.0,0.0,0.0,0.0,1.0,0.0
401,QUALITY_CONTROL,START,2020-05-20 03:16:50.241692+00:00,Jane,133,COMPLETE,2020-05-20 05:19:23.700335+00:00,0 days 02:02:33.458643,7353,21626,11810,1.0,1.0,0.0,0.0,0.0,1.0,1.0
402,DIAGNOSIS,START,2020-05-20 17:55:45.194021+00:00,Clark,134,COMPLETE,2020-05-20 19:17:41.972204+00:00,0 days 01:21:56.778183,4916,3610,64545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,REPAIR,START,2020-05-20 19:17:41.972204+00:00,Joe,134,COMPLETE,2020-05-21 01:10:30.971612+00:00,0 days 05:52:48.999408,21168,32221,69461,0.0,1.0,0.0,0.0,0.0,1.0,0.0
404,QUALITY_CONTROL,START,2020-05-21 01:10:30.971612+00:00,Clark,134,COMPLETE,2020-05-21 04:19:04.581169+00:00,0 days 03:08:33.609557,11313,13993,4230,0.0,1.0,0.0,1.0,0.0,1.0,1.0
405,DIAGNOSIS,START,2020-05-23 00:07:39.254427+00:00,Jane,135,COMPLETE,2020-05-23 00:45:48.777282+00:00,0 days 00:38:09.522855,2289,6884,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,REPAIR,START,2020-05-23 00:45:48.777282+00:00,Clark,135,COMPLETE,2020-05-23 03:33:53.049666+00:00,0 days 02:48:04.272384,10084,33907,2748,0.0,0.0,1.0,0.0,0.0,1.0,0.0
407,QUALITY_CONTROL,START,2020-05-23 03:33:53.049666+00:00,Karsten,135,COMPLETE,2020-05-23 05:49:32.028373+00:00,0 days 02:15:38.978707,8138,10274,12833,0.0,1.0,1.0,0.0,0.0,1.0,1.0
408,DIAGNOSIS,START,2020-05-23 11:08:05.321944+00:00,Joe,136,COMPLETE,2020-05-23 12:04:34.876024+00:00,0 days 00:56:29.554080,3389,4639,40085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,REPAIR,START,2020-05-23 12:04:34.876024+00:00,Joe,136,COMPLETE,2020-05-23 23:03:44.275490+00:00,0 days 10:59:09.399466,39549,48651,43474,0.0,0.0,0.0,1.0,0.0,1.0,0.0
410,QUALITY_CONTROL,START,2020-05-23 23:03:44.275490+00:00,Joe,136,COMPLETE,2020-05-24 02:00:28.349444+00:00,0 days 02:56:44.073954,10604,11576,83024,0.0,0.0,0.0,2.0,0.0,1.0,1.0
411,DIAGNOSIS,START,2020-05-23 16:41:13.466000+00:00,Jane,137,COMPLETE,2020-05-23 18:09:19.689159+00:00,0 days 01:28:06.223159,5286,5115,60073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,REPAIR,START,2020-05-23 18:09:19.689159+00:00,Karsten,137,COMPLETE,2020-05-23 22:07:14.859009+00:00,0 days 03:57:55.169850,14275,47048,65359,0.0,0.0,1.0,0.0,0.0,1.0,0.0
413,QUALITY_CONTROL,START,2020-05-23 22:07:14.859009+00:00,1,137,COMPLETE,2020-05-24 01:42:37.681775+00:00,0 days 03:35:22.822766,12922,10134,79634,0.0,0.0,1.0,0.0,1.0,1.0,1.0
414,DIAGNOSIS,START,2020-05-24 22:11:55.103924+00:00,Clark,138,COMPLETE,2020-05-24 23:36:05.546908+00:00,0 days 01:24:10.442984,5050,1694,79915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,REPAIR,START,2020-05-24 23:36:05.546908+00:00,Joe,138,COMPLETE,2020-05-25 04:01:40.315068+00:00,0 days 04:25:34.768160,15934,15528,84965,0.0,1.0,0.0,0.0,0.0,1.0,0.0
416,QUALITY_CONTROL,START,2020-05-25 04:01:40.315068+00:00,Clark,138,COMPLETE,2020-05-25 06:19:25.568742+00:00,0 days 02:17:45.253674,8265,6088,14500,0.0,1.0,0.0,1.0,0.0,1.0,1.0
417,DIAGNOSIS,START,2020-05-25 17:11:09.050092+00:00,1,139,COMPLETE,2020-05-25 18:29:54.802361+00:00,0 days 01:18:45.752269,4725,4707,61869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,REPAIR,START,2020-05-25 18:29:54.802361+00:00,Karsten,139,COMPLETE,2020-05-25 22:23:44.721207+00:00,0 days 03:53:49.918846,14029,15952,66594,1.0,0.0,0.0,0.0,0.0,1.0,0.0
419,QUALITY_CONTROL,START,2020-05-25 22:23:44.721207+00:00,Karsten,139,COMPLETE,2020-05-26 01:38:52.802167+00:00,0 days 03:15:08.080960,11708,12003,80624,1.0,0.0,0.0,0.0,1.0,1.0,1.0
420,DIAGNOSIS,START,2020-05-25 19:51:50.796856+00:00,Jane,140,COMPLETE,2020-05-25 20:56:08.252088+00:00,0 days 01:04:17.455232,3857,5177,71510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,REPAIR,START,2020-05-25 20:56:08.252088+00:00,Jane,140,COMPLETE,2020-05-26 07:30:18.753119+00:00,0 days 10:34:10.501031,38050,34422,75368,0.0,0.0,1.0,0.0,0.0,1.0,0.0
422,QUALITY_CONTROL,START,2020-05-26 07:30:18.753119+00:00,Joe,140,COMPLETE,2020-05-26 14:03:50.525601+00:00,0 days 06:33:31.772482,23611,9656,27018,0.0,0.0,2.0,0.0,0.0,1.0,1.0
423,DIAGNOSIS,START,2020-05-26 08:02:34.520035+00:00,Clark,141,COMPLETE,2020-05-26 08:42:23.256007+00:00,0 days 00:39:48.735972,2388,2762,28954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,REPAIR,START,2020-05-26 08:42:23.256007+00:00,1,141,COMPLETE,2020-05-26 22:51:10.809631+00:00,0 days 14:08:47.553624,50927,33051,31343,0.0,1.0,0.0,0.0,0.0,1.0,0.0
425,QUALITY_CONTROL,START,2020-05-26 22:51:10.809631+00:00,Clark,141,COMPLETE,2020-05-27 02:51:31.845004+00:00,0 days 04:00:21.035373,14421,15755,82270,1.0,1.0,0.0,0.0,0.0,1.0,1.0
426,DIAGNOSIS,START,2020-05-28 21:26:36.718472+00:00,Karsten,142,COMPLETE,2020-05-28 22:20:40.964832+00:00,0 days 00:54:04.246360,3244,6362,77196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,REPAIR,START,2020-05-28 22:20:40.964832+00:00,Clark,142,COMPLETE,2020-05-29 06:28:31.517375+00:00,0 days 08:07:50.552543,29270,13601,80440,0.0,0.0,0.0,0.0,1.0,1.0,0.0
428,QUALITY_CONTROL,START,2020-05-29 06:28:31.517375+00:00,Clark,142,COMPLETE,2020-05-29 09:03:11.778901+00:00,0 days 02:34:40.261526,9280,16157,23311,0.0,1.0,0.0,0.0,1.0,1.0,1.0
429,DIAGNOSIS,START,2020-05-29 15:28:06.388411+00:00,Karsten,143,COMPLETE,2020-05-29 16:23:20.000639+00:00,0 days 00:55:13.612228,3313,3485,55686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,REPAIR,START,2020-05-29 16:23:20.000639+00:00,Joe,143,COMPLETE,2020-05-29 20:48:22.487102+00:00,0 days 04:25:02.486463,15902,52069,59000,0.0,0.0,0.0,0.0,1.0,1.0,0.0
431,QUALITY_CONTROL,START,2020-05-29 20:48:22.487102+00:00,Joe,143,COMPLETE,2020-05-29 23:49:51.572149+00:00,0 days 03:01:29.085047,10889,23405,74902,0.0,0.0,0.0,1.0,1.0,1.0,1.0
432,DIAGNOSIS,START,2020-05-30 04:59:52.645237+00:00,Joe,144,COMPLETE,2020-05-30 05:46:37.841161+00:00,0 days 00:46:45.195924,2805,3821,17992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,REPAIR,START,2020-05-30 05:46:37.841161+00:00,Joe,144,COMPLETE,2020-05-30 13:31:45.653873+00:00,0 days 07:45:07.812712,27907,28487,20797,0.0,0.0,0.0,1.0,0.0,1.0,0.0
434,QUALITY_CONTROL,START,2020-05-30 13:31:45.653873+00:00,Karsten,144,COMPLETE,2020-05-30 17:35:13.239486+00:00,0 days 04:03:27.585613,14607,10784,48705,0.0,0.0,0.0,2.0,0.0,1.0,1.0
435,DIAGNOSIS,START,2020-06-02 02:24:30.321426+00:00,Joe,145,COMPLETE,2020-06-02 03:13:45.427438+00:00,0 days 00:49:15.106012,2955,4202,8670,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,REPAIR,START,2020-06-02 03:13:45.427438+00:00,Jane,145,COMPLETE,2020-06-03 03:48:09.461614+00:00,1 days 00:34:24.034176,88464,15307,11625,0.0,0.0,0.0,1.0,0.0,1.0,0.0
437,QUALITY_CONTROL,START,2020-06-03 03:48:09.461614+00:00,1,145,COMPLETE,2020-06-03 06:56:30.489742+00:00,0 days 03:08:21.028128,11301,12157,13689,0.0,0.0,1.0,1.0,0.0,1.0,1.0
438,DIAGNOSIS,START,2020-06-02 04:46:10.216134+00:00,Clark,146,COMPLETE,2020-06-02 05:45:30.441791+00:00,0 days 00:59:20.225657,3560,2747,17170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,REPAIR,START,2020-06-02 05:45:30.441791+00:00,1,146,COMPLETE,2020-06-02 09:58:16.210766+00:00,0 days 04:12:45.768975,15165,30692,20730,0.0,1.0,0.0,0.0,0.0,1.0,0.0
440,QUALITY_CONTROL,START,2020-06-02 09:58:16.210766+00:00,Karsten,146,COMPLETE,2020-06-02 12:33:37.320986+00:00,0 days 02:35:21.110220,9321,10077,35896,1.0,1.0,0.0,0.0,0.0,1.0,1.0
441,DIAGNOSIS,START,2020-06-02 07:22:41.263767+00:00,Karsten,147,COMPLETE,2020-06-02 08:11:33.398429+00:00,0 days 00:48:52.134662,2932,3418,26561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,REPAIR,START,2020-06-02 08:11:33.398429+00:00,Joe,147,COMPLETE,2020-06-02 13:22:16.189710+00:00,0 days 05:10:42.791281,18642,28766,29493,0.0,0.0,0.0,0.0,1.0,1.0,0.0
443,QUALITY_CONTROL,START,2020-06-02 13:22:16.189710+00:00,Clark,147,COMPLETE,2020-06-02 16:35:39.287070+00:00,0 days 03:13:23.097360,11603,6848,48136,0.0,0.0,0.0,1.0,1.0,1.0,1.0
444,DIAGNOSIS,START,2020-06-02 13:41:48.866097+00:00,Karsten,148,COMPLETE,2020-06-02 14:24:31.419804+00:00,0 days 00:42:42.553707,2562,4351,49308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,REPAIR,START,2020-06-02 14:24:31.419804+00:00,1,148,COMPLETE,2020-06-02 20:45:29.250985+00:00,0 days 06:20:57.831181,22857,53713,51871,0.0,0.0,0.0,0.0,1.0,1.0,0.0
446,QUALITY_CONTROL,START,2020-06-02 20:45:29.250985+00:00,1,148,COMPLETE,2020-06-02 23:58:55.300247+00:00,0 days 03:13:26.049262,11606,12371,74729,1.0,0.0,0.0,0.0,1.0,1.0,1.0
447,DIAGNOSIS,START,2020-06-03 17:50:10.996563+00:00,Joe,149,COMPLETE,2020-06-03 19:20:54.110565+00:00,0 days 01:30:43.114002,5443,4387,64210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,REPAIR,START,2020-06-03 19:20:54.110565+00:00,Joe,149,COMPLETE,2020-06-03 20:56:28.105688+00:00,0 days 01:35:33.995123,5733,18828,69654,0.0,0.0,0.0,1.0,0.0,1.0,0.0
449,QUALITY_CONTROL,START,2020-06-03 20:56:28.105688+00:00,Clark,149,COMPLETE,2020-06-04 00:27:18.003323+00:00,0 days 03:30:49.897635,12649,11169,75388,0.0,0.0,0.0,2.0,0.0,1.0,1.0
450,DIAGNOSIS,START,2020-06-04 00:12:12.123242+00:00,Jane,150,COMPLETE,2020-06-04 00:40:26.160097+00:00,0 days 00:28:14.036855,1694,2418,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,REPAIR,START,2020-06-04 00:40:26.160097+00:00,1,150,COMPLETE,2020-06-04 06:26:46.978914+00:00,0 days 05:46:20.818817,20780,59119,2426,0.0,0.0,1.0,0.0,0.0,1.0,0.0
452,QUALITY_CONTROL,START,2020-06-04 06:26:46.978914+00:00,Karsten,150,COMPLETE,2020-06-04 09:57:29.645349+00:00,0 days 03:30:42.666435,12642,9211,23206,1.0,0.0,1.0,0.0,0.0,1.0,1.0
453,DIAGNOSIS,START,2020-06-05 14:21:29.534966+00:00,Jane,151,COMPLETE,2020-06-05 15:28:59.701947+00:00,0 days 01:07:30.166981,4050,2983,51689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,REPAIR,START,2020-06-05 15:28:59.701947+00:00,Clark,151,COMPLETE,2020-06-06 01:41:51.631002+00:00,0 days 10:12:51.929055,36771,15088,55739,0.0,0.0,1.0,0.0,0.0,1.0,0.0
455,QUALITY_CONTROL,START,2020-06-06 01:41:51.631002+00:00,Karsten,151,COMPLETE,2020-06-06 05:22:14.777459+00:00,0 days 03:40:23.146457,13223,9658,6111,0.0,1.0,1.0,0.0,0.0,1.0,1.0
456,DIAGNOSIS,START,2020-06-07 13:50:15.383476+00:00,1,152,COMPLETE,2020-06-07 14:56:52.146852+00:00,0 days 01:06:36.763376,3996,3049,49815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,REPAIR,START,2020-06-07 14:56:52.146852+00:00,1,152,COMPLETE,2020-06-07 23:03:20.848124+00:00,0 days 08:06:28.701272,29188,19062,53812,1.0,0.0,0.0,0.0,0.0,1.0,0.0
458,QUALITY_CONTROL,START,2020-06-07 23:03:20.848124+00:00,Clark,152,COMPLETE,2020-06-08 02:46:47.205398+00:00,0 days 03:43:26.357274,13406,15077,83000,2.0,0.0,0.0,0.0,0.0,1.0,1.0
459,DIAGNOSIS,START,2020-06-10 10:14:56.638146+00:00,Clark,153,COMPLETE,2020-06-10 10:54:01.429867+00:00,0 days 00:39:04.791721,2344,2683,36896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,REPAIR,START,2020-06-10 10:54:01.429867+00:00,Jane,153,COMPLETE,2020-06-10 13:50:51.900295+00:00,0 days 02:56:50.470428,10610,16622,39241,0.0,1.0,0.0,0.0,0.0,1.0,0.0
461,QUALITY_CONTROL,START,2020-06-10 13:50:51.900295+00:00,Karsten,153,COMPLETE,2020-06-10 16:26:32.072132+00:00,0 days 02:35:40.171837,9340,11671,49851,0.0,1.0,1.0,0.0,0.0,1.0,1.0
462,DIAGNOSIS,START,2020-06-12 07:08:12.335630+00:00,Joe,154,COMPLETE,2020-06-12 08:19:52.484731+00:00,0 days 01:11:40.149101,4300,2671,25692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,REPAIR,START,2020-06-12 08:19:52.484731+00:00,Joe,154,COMPLETE,2020-06-12 14:51:35.618261+00:00,0 days 06:31:43.133530,23503,19080,29992,0.0,0.0,0.0,1.0,0.0,1.0,0.0
464,QUALITY_CONTROL,START,2020-06-12 14:51:35.618261+00:00,Joe,154,COMPLETE,2020-06-12 19:11:56.120168+00:00,0 days 04:20:20.501907,15620,22000,53495,0.0,0.0,0.0,2.0,0.0,1.0,1.0
465,DIAGNOSIS,START,2020-06-14 08:53:11.763702+00:00,Joe,155,COMPLETE,2020-06-14 09:40:59.276793+00:00,0 days 00:47:47.513091,2867,3840,31991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,REPAIR,START,2020-06-14 09:40:59.276793+00:00,Clark,155,COMPLETE,2020-06-14 20:00:22.892865+00:00,0 days 10:19:23.616072,37163,14395,34859,0.0,0.0,0.0,1.0,0.0,1.0,0.0
467,QUALITY_CONTROL,START,2020-06-14 20:00:22.892865+00:00,Clark,155,COMPLETE,2020-06-15 00:07:06.468842+00:00,0 days 04:06:43.575977,14803,15344,72022,0.0,1.0,0.0,1.0,0.0,1.0,1.0
468,DIAGNOSIS,START,2020-06-15 00:45:52.726298+00:00,Joe,156,COMPLETE,2020-06-15 01:55:16.029545+00:00,0 days 01:09:23.303247,4163,4783,2752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,REPAIR,START,2020-06-15 01:55:16.029545+00:00,Joe,156,COMPLETE,2020-06-15 03:29:26.428466+00:00,0 days 01:34:10.398921,5650,34229,6916,0.0,0.0,0.0,1.0,0.0,1.0,0.0
470,QUALITY_CONTROL,START,2020-06-15 03:29:26.428466+00:00,Clark,156,COMPLETE,2020-06-15 05:22:42.164993+00:00,0 days 01:53:15.736527,6795,10731,12566,0.0,0.0,0.0,2.0,0.0,1.0,1.0
471,DIAGNOSIS,START,2020-06-18 20:19:09.542229+00:00,Jane,157,COMPLETE,2020-06-18 21:43:33.103727+00:00,0 days 01:24:23.561498,5063,4638,73149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,REPAIR,START,2020-06-18 21:43:33.103727+00:00,Clark,157,COMPLETE,2020-06-19 08:02:24.663705+00:00,0 days 10:18:51.559978,37131,25015,78213,0.0,0.0,1.0,0.0,0.0,1.0,0.0
473,QUALITY_CONTROL,START,2020-06-19 08:02:24.663705+00:00,Jane,157,COMPLETE,2020-06-19 10:01:38.351962+00:00,0 days 01:59:13.688257,7153,42556,28944,0.0,1.0,1.0,0.0,0.0,1.0,1.0
474,DIAGNOSIS,START,2020-06-19 10:16:23.250594+00:00,Clark,158,COMPLETE,2020-06-19 11:13:05.198359+00:00,0 days 00:56:41.947765,3401,2631,36983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,REPAIR,START,2020-06-19 11:13:05.198359+00:00,Clark,158,COMPLETE,2020-06-19 16:45:07.804973+00:00,0 days 05:32:02.606614,19922,26565,40385,0.0,1.0,0.0,0.0,0.0,1.0,0.0
476,QUALITY_CONTROL,START,2020-06-19 16:45:07.804973+00:00,Jane,158,COMPLETE,2020-06-19 22:05:46.830749+00:00,0 days 05:20:39.025776,19239,13655,60307,0.0,2.0,0.0,0.0,0.0,1.0,1.0
477,DIAGNOSIS,START,2020-06-19 22:08:07.490401+00:00,Clark,159,COMPLETE,2020-06-19 23:33:07.491294+00:00,0 days 01:25:00.000893,5100,3345,79687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,REPAIR,START,2020-06-19 23:33:07.491294+00:00,Karsten,159,COMPLETE,2020-06-20 06:16:38.683295+00:00,0 days 06:43:31.192001,24211,27449,84787,0.0,1.0,0.0,0.0,0.0,1.0,0.0
479,QUALITY_CONTROL,START,2020-06-20 06:16:38.683295+00:00,Joe,159,COMPLETE,2020-06-20 08:42:25.787853+00:00,0 days 02:25:47.104558,8747,10036,22598,0.0,1.0,0.0,0.0,1.0,1.0,1.0
480,DIAGNOSIS,START,2020-06-20 16:56:11.800620+00:00,1,160,COMPLETE,2020-06-20 17:37:20.842163+00:00,0 days 00:41:09.041543,2469,3804,60971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,REPAIR,START,2020-06-20 17:37:20.842163+00:00,Karsten,160,COMPLETE,2020-06-21 05:34:20.666694+00:00,0 days 11:56:59.824531,43019,17353,63440,1.0,0.0,0.0,0.0,0.0,1.0,0.0
482,QUALITY_CONTROL,START,2020-06-21 05:34:20.666694+00:00,Jane,160,COMPLETE,2020-06-21 07:24:47.016404+00:00,0 days 01:50:26.349710,6626,6717,20060,1.0,0.0,0.0,0.0,1.0,1.0,1.0
483,DIAGNOSIS,START,2020-06-21 05:03:33.301412+00:00,1,161,COMPLETE,2020-06-21 06:01:58.670169+00:00,0 days 00:58:25.368757,3505,6372,18213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,REPAIR,START,2020-06-21 06:01:58.670169+00:00,1,161,COMPLETE,2020-06-21 13:44:29.368679+00:00,0 days 07:42:30.698510,27750,31633,21718,1.0,0.0,0.0,0.0,0.0,1.0,0.0
485,QUALITY_CONTROL,START,2020-06-21 13:44:29.368679+00:00,Karsten,161,COMPLETE,2020-06-21 16:24:21.799017+00:00,0 days 02:39:52.430338,9592,13288,49469,2.0,0.0,0.0,0.0,0.0,1.0,1.0
486,DIAGNOSIS,START,2020-06-21 06:31:10.077390+00:00,Karsten,162,COMPLETE,2020-06-21 07:21:29.436552+00:00,0 days 00:50:19.359162,3019,3287,23470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,REPAIR,START,2020-06-21 07:21:29.436552+00:00,Clark,162,COMPLETE,2020-06-21 11:52:45.979833+00:00,0 days 04:31:16.543281,16276,51633,26489,0.0,0.0,0.0,0.0,1.0,1.0,0.0
488,QUALITY_CONTROL,START,2020-06-21 11:52:45.979833+00:00,Clark,162,COMPLETE,2020-06-21 13:59:49.551618+00:00,0 days 02:07:03.571785,7623,14327,42765,0.0,1.0,0.0,0.0,1.0,1.0,1.0
489,DIAGNOSIS,START,2020-06-23 08:40:35.666573+00:00,Jane,163,COMPLETE,2020-06-23 09:20:10.740275+00:00,0 days 00:39:35.073702,2375,2866,31235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,REPAIR,START,2020-06-23 09:20:10.740275+00:00,Clark,163,COMPLETE,2020-06-23 12:58:38.898449+00:00,0 days 03:38:28.158174,13108,7779,33610,0.0,0.0,1.0,0.0,0.0,1.0,0.0
491,QUALITY_CONTROL,START,2020-06-23 12:58:38.898449+00:00,1,163,COMPLETE,2020-06-23 16:02:25.390098+00:00,0 days 03:03:46.491649,11026,9841,46718,0.0,1.0,1.0,0.0,0.0,1.0,1.0
492,DIAGNOSIS,START,2020-06-23 21:10:36.021014+00:00,Joe,164,COMPLETE,2020-06-23 22:28:43.483366+00:00,0 days 01:18:07.462352,4687,4377,76236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,REPAIR,START,2020-06-23 22:28:43.483366+00:00,Clark,164,COMPLETE,2020-06-24 10:40:29.845027+00:00,0 days 12:11:46.361661,43906,42091,80923,0.0,0.0,0.0,1.0,0.0,1.0,0.0
494,QUALITY_CONTROL,START,2020-06-24 10:40:29.845027+00:00,Jane,164,COMPLETE,2020-06-24 18:04:15.694068+00:00,0 days 07:23:45.849041,26625,13296,38429,0.0,1.0,0.0,1.0,0.0,1.0,1.0
495,DIAGNOSIS,START,2020-06-25 00:37:43.152192+00:00,Jane,165,COMPLETE,2020-06-25 01:24:25.449632+00:00,0 days 00:46:42.297440,2802,2711,2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,REPAIR,START,2020-06-25 01:24:25.449632+00:00,Joe,165,COMPLETE,2020-06-25 07:10:39.259504+00:00,0 days 05:46:13.809872,20773,23202,5065,0.0,0.0,1.0,0.0,0.0,1.0,0.0
497,QUALITY_CONTROL,START,2020-06-25 07:10:39.259504+00:00,Joe,165,COMPLETE,2020-06-25 12:56:10.115162+00:00,0 days 05:45:30.855658,20730,10182,25839,0.0,0.0,1.0,1.0,0.0,1.0,1.0
498,DIAGNOSIS,START,2020-06-25 03:11:43.071709+00:00,Clark,166,COMPLETE,2020-06-25 03:46:30.720196+00:00,0 days 00:34:47.648487,2087,3644,11503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,REPAIR,START,2020-06-25 03:46:30.720196+00:00,Jane,166,COMPLETE,2020-06-25 06:07:31.417131+00:00,0 days 02:21:00.696935,8460,14689,13590,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500,QUALITY_CONTROL,START,2020-06-25 06:07:31.417131+00:00,Karsten,166,COMPLETE,2020-06-25 08:54:53.199422+00:00,0 days 02:47:21.782291,10041,12145,22051,0.0,1.0,1.0,0.0,0.0,1.0,1.0
501,DIAGNOSIS,START,2020-06-25 17:21:03.952552+00:00,Clark,167,COMPLETE,2020-06-25 18:33:27.019077+00:00,0 days 01:12:23.066525,4343,3986,62463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,REPAIR,START,2020-06-25 18:33:27.019077+00:00,Jane,167,COMPLETE,2020-06-26 02:57:08.803674+00:00,0 days 08:23:41.784597,30221,14585,66807,0.0,1.0,0.0,0.0,0.0,1.0,0.0
503,QUALITY_CONTROL,START,2020-06-26 02:57:08.803674+00:00,1,167,COMPLETE,2020-06-26 05:47:05.734897+00:00,0 days 02:49:56.931223,10196,10629,10628,0.0,1.0,1.0,0.0,0.0,1.0,1.0
504,DIAGNOSIS,START,2020-06-26 02:54:21.164575+00:00,Joe,168,COMPLETE,2020-06-26 03:43:58.323797+00:00,0 days 00:49:37.159222,2977,4143,10461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,REPAIR,START,2020-06-26 03:43:58.323797+00:00,Jane,168,COMPLETE,2020-06-27 05:22:32.724583+00:00,1 days 01:38:34.400786,92314,50779,13438,0.0,0.0,0.0,1.0,0.0,1.0,0.0
